time,hdop,satellites,total_satellites,vdop,GPS,GLONASS,Galileo,Beidou
20:43:18,1.02,12,9,,0,1,0,0
20:43:19,0.9,13,,,,,,
20:43:20,0.9,13,,,,,,
20:43:21,0.9,13,,,,,,
20:43:22,0.9,13,,,,,,
20:43:23,0.89,13,9,,0,1,0,0
20:43:24,0.89,13,,,,,,
20:43:25,0.9,13,,,,,,
20:43:26,0.89,13,,,,,,
20:43:27,0.9,13,,,,,,
20:43:28,0.89,13,9,,0,1,0,0
20:43:29,0.89,13,,,,,,
20:43:30,0.89,13,,,,,,
20:43:31,0.89,13,,,,,,
20:43:32,0.89,13,,,,,,
20:43:33,0.89,13,9,,0,1,0,0
20:43:34,0.89,13,,,,,,
20:43:35,0.9,12,,,,,,
20:43:36,0.89,13,,,,,,
20:43:37,0.89,13,,,,,,
20:43:38,0.89,13,9,,0,1,0,0
20:43:39,0.89,13,,,,,,
20:43:40,0.89,13,,,,,,
20:43:41,0.89,13,,,,,,
20:43:42,0.89,13,,,,,,
20:43:43,1.02,12,9,,0,1,0,0
20:43:44,1.02,12,,,,,,
20:43:45,1.02,12,,,,,,
20:43:46,0.89,13,,,,,,
20:43:47,0.89,13,,,,,,
20:43:48,0.89,13,9,,0,1,0,0
20:43:49,0.89,13,,,,,,
20:43:50,0.89,13,,,,,,
20:43:51,0.89,13,,,,,,
20:43:52,0.89,13,,,,,,
20:43:53,0.89,13,10,,0,2,0,0
20:43:54,0.89,13,,,,,,
20:43:55,0.89,13,,,,,,
20:43:56,0.89,13,,,,,,
20:43:57,0.89,13,,,,,,
20:43:58,0.89,13,9,,0,1,0,0
20:43:59,0.89,13,,,,,,
20:44:00,0.89,13,,,,,,
20:44:01,0.89,13,,,,,,
20:44:02,0.89,13,,,,,,
20:44:03,0.89,13,9,,0,1,0,0
20:44:04,0.89,13,,,,,,
20:44:05,0.89,13,,,,,,
20:44:06,0.89,13,,,,,,
20:44:07,0.89,13,,,,,,
20:44:08,0.89,13,9,,0,1,0,0
20:44:09,0.89,13,,,,,,
20:44:10,0.89,13,,,,,,
20:44:11,0.89,13,,,,,,
20:44:12,0.89,13,,,,,,
20:44:13,0.89,13,9,,0,1,0,0
20:44:14,0.89,13,,,,,,
20:44:15,0.89,13,,,,,,
20:44:16,0.89,13,,,,,,
20:44:17,0.89,13,,,,,,
20:44:18,0.89,13,9,,0,1,0,0
20:44:19,0.89,13,,,,,,
20:44:20,0.89,13,,,,,,
20:44:21,0.89,13,,,,,,
20:44:22,0.89,13,,,,,,
20:44:23,0.89,13,9,,0,1,0,0
20:44:24,0.89,13,,,,,,
20:44:25,0.89,13,,,,,,
20:44:26,0.89,13,,,,,,
20:44:27,0.89,13,,,,,,
20:44:28,0.89,13,9,,0,1,0,0
20:44:29,0.89,13,,,,,,
20:44:30,0.89,13,,,,,,
20:44:31,0.92,12,,,,,,
20:44:32,0.89,13,,,,,,
20:44:33,0.89,13,9,,0,1,0,0
20:44:34,0.89,13,,,,,,
20:44:35,0.89,13,,,,,,
20:44:36,0.89,13,,,,,,
20:44:37,0.89,13,,,,,,
20:44:38,0.89,13,9,,0,1,0,0
20:44:39,0.89,13,,,,,,
20:44:40,0.89,13,,,,,,
20:44:41,0.89,13,,,,,,
20:44:42,0.89,13,,,,,,
20:44:43,0.89,13,9,,0,1,0,0
20:44:44,0.89,13,,,,,,
20:44:45,0.89,13,,,,,,
20:44:46,0.89,13,,,,,,
20:44:47,0.89,13,,,,,,
20:44:48,0.89,13,9,,0,1,0,0
20:44:49,0.89,13,,,,,,
20:44:50,0.89,13,,,,,,
20:44:51,0.89,13,,,,,,
20:44:52,0.89,13,,,,,,
20:44:53,0.89,13,9,,0,1,0,0
20:44:54,0.89,13,,,,,,
20:44:55,0.89,13,,,,,,
20:44:56,0.89,13,,,,,,
20:44:57,0.89,13,,,,,,
20:44:58,0.89,13,9,,0,1,0,0
20:44:59,0.89,13,,,,,,
20:45:00,0.89,13,,,,,,
20:45:01,1.02,12,,,,,,
20:45:02,1.02,12,,,,,,
20:45:03,1.02,12,9,,0,1,0,0
20:45:04,1.02,12,,,,,,
20:45:05,1.02,12,,,,,,
20:45:06,1.02,12,,,,,,
20:45:07,1.11,11,,,,,,
20:45:08,1.02,12,9,,0,1,0,0
20:45:09,1.02,12,,,,,,
20:45:10,1.02,12,,,,,,
20:45:11,1.02,12,,,,,,
20:45:12,1.02,12,,,,,,
20:45:13,1.11,11,9,,0,1,0,0
20:45:14,1.11,11,,,,,,
20:45:15,1.11,11,,,,,,
20:45:16,1.11,11,,,,,,
20:45:17,1.11,11,,,,,,
20:45:18,1.11,11,9,,0,1,0,0
20:45:19,1.11,11,,,,,,
20:45:20,1.11,11,,,,,,
20:45:21,1.11,11,,,,,,
20:45:22,1.11,11,,,,,,
20:45:23,1.11,11,9,,0,1,0,0
20:45:24,1.11,11,,,,,,
20:45:25,1.11,11,,,,,,
20:45:26,1.11,11,,,,,,
20:45:27,1.11,11,,,,,,
20:45:28,1.11,11,9,,0,1,0,0
20:45:29,1.15,11,,,,,,
20:45:30,1.15,11,,,,,,
20:45:31,1.15,11,,,,,,
20:45:32,1.15,11,,,,,,
20:45:33,1.07,12,9,,0,1,0,0
20:45:34,1.07,12,,,,,,
20:45:35,1.07,12,,,,,,
20:45:36,1.07,12,,,,,,
20:45:37,1.07,12,,,,,,
20:45:38,1.02,12,9,,0,1,0,0
20:45:39,1.07,12,,,,,,
20:45:40,1.02,12,,,,,,
20:45:41,1.02,12,,,,,,
20:45:42,1.02,12,,,,,,
20:45:43,1.07,12,9,,0,1,0,0
20:45:44,1.02,12,,,,,,
20:45:45,1.02,12,,,,,,
20:45:46,1.02,12,,,,,,
20:45:47,1.02,12,,,,,,
20:45:48,1.02,12,9,,0,1,0,0
20:45:49,1.02,12,,,,,,
20:45:50,1.02,12,,,,,,
20:45:51,1.02,12,,,,,,
20:45:52,1.02,12,,,,,,
20:45:53,1.02,12,9,,0,1,0,0
20:45:54,1.01,12,,,,,,
20:45:55,1.02,12,,,,,,
20:45:56,1.02,12,,,,,,
20:45:57,1.02,12,,,,,,
20:45:58,1.02,12,9,,0,1,0,0
20:45:59,1.02,12,,,,,,
20:46:00,1.02,12,,,,,,
20:46:01,1.01,12,,,,,,
20:46:02,1.01,12,,,,,,
20:46:03,1.01,12,9,,0,1,0,0
20:46:04,1.01,12,,,,,,
20:46:05,1.02,12,,,,,,
20:46:06,1.01,12,,,,,,
20:46:07,1.01,12,,,,,,
20:46:08,1.01,12,9,,0,1,0,0
20:46:09,1.01,12,,,,,,
20:46:10,1.01,12,,,,,,
20:46:11,1.01,12,,,,,,
20:46:12,1.01,12,,,,,,
20:46:13,1.01,12,10,,0,2,0,0
20:46:14,1.01,12,,,,,,
20:46:15,1.01,12,,,,,,
20:46:16,1.01,12,,,,,,
20:46:17,1.01,12,,,,,,
20:46:18,1.01,12,9,,0,1,0,0
20:46:19,1.01,12,,,,,,
20:46:20,1.01,12,,,,,,
20:46:21,1.01,12,,,,,,
20:46:22,1.01,12,,,,,,
20:46:23,1.01,12,9,,0,1,0,0
20:46:24,1.01,12,,,,,,
20:46:25,1.01,12,,,,,,
20:46:26,1.01,12,,,,,,
20:46:27,1.01,12,,,,,,
20:46:28,1.01,12,9,,0,1,0,0
20:46:29,1.01,12,,,,,,
20:46:30,1.01,12,,,,,,
20:46:31,1.01,12,,,,,,
20:46:32,1.01,12,,,,,,
20:46:33,1.01,12,9,,0,1,0,0
20:46:34,1.01,12,,,,,,
20:46:35,1.01,12,,,,,,
20:46:36,1.01,12,,,,,,
20:46:37,1.01,12,,,,,,
20:46:38,1.01,12,9,,0,1,0,0
20:46:39,1.01,12,,,,,,
20:46:40,1.01,12,,,,,,
20:46:41,1.01,12,,,,,,
20:46:42,1.01,12,,,,,,
20:46:43,1.01,12,9,,0,1,0,0
20:46:44,1.01,12,,,,,,
20:46:45,1.01,12,,,,,,
20:46:46,1.01,12,,,,,,
20:46:47,1.01,12,,,,,,
20:46:48,1.01,12,9,,0,1,0,0
20:46:49,1.01,12,,,,,,
20:46:50,1.01,12,,,,,,
20:46:51,1.01,12,,,,,,
20:46:52,1.01,12,,,,,,
20:46:53,1.01,12,9,,0,1,0,0
20:46:54,1.01,12,,,,,,
20:46:55,1.01,12,,,,,,
20:46:56,1.01,12,,,,,,
20:46:57,1.01,12,,,,,,
20:46:58,1.01,12,9,,0,1,0,0
20:46:59,1.01,12,,,,,,
20:47:00,1.01,12,,,,,,
20:47:01,1.01,12,,,,,,
20:47:02,1.01,12,,,,,,
20:47:03,1.01,12,9,,0,1,0,0
20:47:04,1.01,12,,,,,,
20:47:05,1.01,12,,,,,,
20:47:06,1.01,12,,,,,,
20:47:07,1.01,12,,,,,,
20:47:08,1.01,12,9,,0,1,0,0
20:47:09,1.01,12,,,,,,
20:47:10,1.01,12,,,,,,
20:47:11,1.01,12,,,,,,
20:47:12,1.01,12,,,,,,
20:47:13,1.01,12,9,,0,1,0,0
20:47:14,1.01,12,,,,,,
20:47:15,1.01,12,,,,,,
20:47:16,1.01,12,,,,,,
20:47:17,1.01,12,,,,,,
20:47:18,1.01,12,9,,0,1,0,0
20:47:19,1.01,12,,,,,,
20:47:20,1.01,12,,,,,,
20:47:21,1.01,12,,,,,,
20:47:22,1.01,12,,,,,,
20:47:23,1.01,12,9,,0,1,0,0
20:47:24,1.01,12,,,,,,
20:47:25,1.01,12,,,,,,
20:47:26,1.01,12,,,,,,
20:47:27,1.01,12,,,,,,
20:47:28,1.01,12,9,,0,1,0,0
20:47:29,1.01,12,,,,,,
20:47:30,1.01,12,,,,,,
20:47:31,1.01,12,,,,,,
20:47:32,1.01,12,,,,,,
20:47:33,1.01,12,9,,0,1,0,0
20:47:34,1.01,12,,,,,,
20:47:35,1.01,12,,,,,,
20:47:36,1.01,12,,,,,,
20:47:37,1.01,12,,,,,,
20:47:38,1.01,12,9,,0,1,0,0
20:47:39,1.01,12,,,,,,
20:47:40,1.01,12,,,,,,
20:47:41,1.01,12,,,,,,
20:47:42,1.01,12,,,,,,
20:47:43,1.01,12,9,,0,1,0,0
20:47:44,1.01,12,,,,,,
20:47:45,1.01,12,,,,,,
20:47:46,1.01,12,,,,,,
20:47:47,1.01,12,,,,,,
20:47:48,1.01,12,9,,0,1,0,0
20:47:49,1.01,12,,,,,,
20:47:50,1.15,11,,,,,,
20:47:51,1.15,11,,,,,,
20:47:52,1.15,11,,,,,,
20:47:53,1.15,11,9,,0,1,0,0
20:47:54,1.15,11,,,,,,
20:47:55,1.15,11,,,,,,
20:47:56,1.15,11,,,,,,
20:47:57,1.15,11,,,,,,
20:47:58,1.15,11,9,,0,1,0,0
20:47:59,1.15,11,,,,,,
20:48:00,1.15,11,,,,,,
20:48:01,1.15,11,,,,,,
20:48:02,1.15,11,,,,,,
20:48:03,1.15,11,9,,0,1,0,0
20:48:04,1.15,11,,,,,,
20:48:05,1.15,11,,,,,,
20:48:06,1.15,11,,,,,,
20:48:07,1.15,11,,,,,,
20:48:08,1.15,11,9,,0,1,0,0
20:48:09,1.15,11,,,,,,
20:48:10,1.15,11,,,,,,
20:48:11,1.15,11,,,,,,
20:48:12,1.15,11,,,,,,
20:48:13,1.15,11,9,,0,1,0,0
20:48:14,1.15,11,,,,,,
20:48:15,1.15,11,,,,,,
20:48:16,1.15,11,,,,,,
20:48:17,1.15,11,,,,,,
20:48:18,1.15,11,9,,0,1,0,0
20:48:19,1.15,11,,,,,,
20:48:20,1.15,11,,,,,,
20:48:21,1.14,11,,,,,,
20:48:22,1.01,12,,,,,,
20:48:23,1.01,12,9,,0,1,0,0
20:48:24,1.01,12,,,,,,
20:48:25,1.01,12,,,,,,
20:48:26,1.01,12,,,,,,
20:48:27,1.01,12,,,,,,
20:48:28,1.01,12,9,,0,1,0,0
20:48:29,1.01,12,,,,,,
20:48:30,1.01,12,,,,,,
20:48:31,1.01,12,,,,,,
20:48:32,1.01,12,,,,,,
20:48:33,1.01,12,9,,0,1,0,0
20:48:34,1.01,12,,,,,,
20:48:35,1.01,12,,,,,,
20:48:36,1.01,12,,,,,,
20:48:37,1.01,12,,,,,,
20:48:38,1.01,12,9,,0,1,0,0
20:48:39,1.01,12,,,,,,
20:48:40,1.01,12,,,,,,
20:48:41,1.01,12,,,,,,
20:48:42,1.01,12,,,,,,
20:48:43,1.01,12,9,,0,1,0,0
20:48:44,1.01,12,,,,,,
20:48:45,1.01,12,,,,,,
20:48:46,1.01,12,,,,,,
20:48:47,1.0,12,,,,,,
20:48:48,1.0,12,9,,0,1,0,0
20:48:49,1.0,12,,,,,,
20:48:50,1.0,12,,,,,,
20:48:51,1.0,12,,,,,,
20:48:52,1.0,12,,,,,,
20:48:53,1.01,12,9,,0,1,0,0
20:48:54,1.0,12,,,,,,
20:48:55,1.0,12,,,,,,
20:48:56,1.0,12,,,,,,
20:48:57,1.0,12,,,,,,
20:48:58,1.0,12,9,,0,1,0,0
20:48:59,1.0,12,,,,,,
20:49:00,1.0,12,,,,,,
20:49:01,1.0,12,,,,,,
20:49:02,1.0,12,,,,,,
20:49:03,1.0,12,9,,0,1,0,0
20:49:04,1.0,12,,,,,,
20:49:05,1.0,12,,,,,,
20:49:06,1.0,12,,,,,,
20:49:07,1.0,12,,,,,,
20:49:08,1.0,12,9,,0,1,0,0
20:49:09,1.0,12,,,,,,
20:49:10,1.0,12,,,,,,
20:49:11,1.0,12,,,,,,
20:49:12,1.0,12,,,,,,
20:49:13,1.0,12,9,,0,1,0,0
20:49:14,1.0,12,,,,,,
20:49:15,1.0,12,,,,,,
20:49:16,1.0,12,,,,,,
20:49:17,1.0,12,,,,,,
20:49:18,1.0,12,9,,0,1,0,0
20:49:19,1.0,12,,,,,,
20:49:20,1.0,12,,,,,,
20:49:21,1.0,12,,,,,,
20:49:22,1.0,12,,,,,,
20:49:23,1.0,12,9,,0,1,0,0
20:49:24,1.0,12,,,,,,
20:49:25,1.0,12,,,,,,
20:49:26,1.0,12,,,,,,
20:49:27,1.0,12,,,,,,
20:49:28,1.0,12,9,,0,1,0,0
20:49:29,1.0,12,,,,,,
20:49:30,1.0,12,,,,,,
20:49:31,1.0,12,,,,,,
20:49:32,1.0,12,,,,,,
20:49:33,1.0,12,9,,0,1,0,0
20:49:34,1.0,12,,,,,,
20:49:35,1.0,12,,,,,,
20:49:36,1.0,12,,,,,,
20:49:37,1.0,12,,,,,,
20:49:38,1.0,12,9,,0,1,0,0
20:49:39,1.0,12,,,,,,
20:49:40,1.0,12,,,,,,
20:49:41,1.0,12,,,,,,
20:49:42,1.0,12,,,,,,
20:49:43,1.0,12,9,,0,1,0,0
20:49:44,1.0,12,,,,,,
20:49:45,1.0,12,,,,,,
20:49:46,1.0,12,,,,,,
20:49:47,1.0,12,,,,,,
20:49:48,1.0,12,9,,0,1,0,0
20:49:49,1.0,12,,,,,,
20:49:50,1.0,12,,,,,,
20:49:51,1.0,12,,,,,,
20:49:52,1.0,12,,,,,,
20:49:53,1.0,12,9,,0,1,0,0
20:49:54,1.0,12,,,,,,
20:49:55,1.0,12,,,,,,
20:49:56,1.0,12,,,,,,
20:49:57,1.0,12,,,,,,
20:49:58,1.0,12,9,,0,1,0,0
20:49:59,1.0,12,,,,,,
20:50:00,1.0,12,,,,,,
20:50:01,1.0,12,,,,,,
20:50:02,1.0,12,,,,,,
20:50:03,1.0,12,9,,0,1,0,0
20:50:04,1.0,12,,,,,,
20:50:05,1.0,12,,,,,,
20:50:06,1.0,12,,,,,,
20:50:07,1.0,12,,,,,,
20:50:08,1.0,12,8,,0,4,0,0
20:50:09,1.0,12,,,,,,
20:50:10,1.0,12,,,,,,
20:50:11,1.0,12,,,,,,
20:50:12,1.0,12,,,,,,
20:50:13,1.0,12,8,,0,4,0,0
20:50:14,1.0,12,,,,,,
20:50:15,1.0,12,,,,,,
20:50:16,1.0,12,,,,,,
20:50:17,1.0,12,,,,,,
20:50:18,1.0,12,8,,0,4,0,0
20:50:19,1.0,12,,,,,,
20:50:20,1.0,12,,,,,,
20:50:21,1.0,12,,,,,,
20:50:22,1.0,12,,,,,,
20:50:23,1.0,12,8,,0,4,0,0
20:50:24,1.0,12,,,,,,
20:50:25,1.0,12,,,,,,
20:50:26,1.0,12,,,,,,
20:50:27,1.0,12,,,,,,
20:50:28,1.0,12,8,,0,4,0,0
20:50:29,1.0,12,,,,,,
20:50:30,1.0,12,,,,,,
20:50:31,1.0,12,,,,,,
20:50:32,1.0,12,,,,,,
20:50:33,1.0,12,8,,0,4,0,0
20:50:34,1.0,12,,,,,,
20:50:35,1.0,12,,,,,,
20:50:36,1.0,12,,,,,,
20:50:37,1.0,12,,,,,,
20:50:38,1.0,12,8,,0,4,0,0
20:50:39,1.0,12,,,,,,
20:50:40,1.0,12,,,,,,
20:50:41,1.0,12,,,,,,
20:50:42,1.0,12,,,,,,
20:50:43,1.0,12,8,,0,4,0,0
20:50:44,1.0,12,,,,,,
20:50:45,1.0,12,,,,,,
20:50:46,1.0,12,,,,,,
20:50:47,1.0,12,,,,,,
20:50:48,1.0,12,8,,0,4,0,0
20:50:49,1.0,12,,,,,,
20:50:50,1.0,12,,,,,,
20:50:51,1.0,12,,,,,,
20:50:52,1.0,12,,,,,,
20:50:53,1.0,12,8,,0,4,0,0
20:50:54,1.0,12,,,,,,
20:50:55,1.0,12,,,,,,
20:50:56,1.0,12,,,,,,
20:50:57,1.0,12,,,,,,
20:50:58,1.0,12,8,,0,4,0,0
20:50:59,1.0,12,,,,,,
20:51:00,1.0,12,,,,,,
20:51:01,1.0,12,,,,,,
20:51:02,1.0,12,,,,,,
20:51:03,1.0,12,8,,0,4,0,0
20:51:04,1.0,12,,,,,,
20:51:05,1.0,12,,,,,,
20:51:06,1.0,12,,,,,,
20:51:07,1.0,12,,,,,,
20:51:08,1.0,12,8,,0,4,0,0
20:51:09,1.0,12,,,,,,
20:51:10,1.0,12,,,,,,
20:51:11,1.0,12,,,,,,
20:51:12,1.0,12,,,,,,
20:51:13,1.0,12,8,,0,4,0,0
20:51:14,1.0,12,,,,,,
20:51:15,1.0,12,,,,,,
20:51:16,1.0,12,,,,,,
20:51:17,1.0,12,,,,,,
20:51:18,1.0,12,8,,0,4,0,0
20:51:19,0.99,12,,,,,,
20:51:20,0.99,12,,,,,,
20:51:21,0.99,12,,,,,,
20:51:22,0.99,12,,,,,,
20:51:23,0.99,12,8,,0,4,0,0
20:51:24,0.99,12,,,,,,
20:51:25,0.99,12,,,,,,
20:51:26,0.99,12,,,,,,
20:51:27,0.99,12,,,,,,
20:51:28,0.99,12,8,,0,4,0,0
20:51:29,0.99,12,,,,,,
20:51:30,0.99,12,,,,,,
20:51:31,0.99,12,,,,,,
20:51:32,0.99,12,,,,,,
20:51:33,0.99,12,8,,0,4,0,0
20:51:34,0.99,12,,,,,,
20:51:35,0.99,12,,,,,,
20:51:36,0.99,12,,,,,,
20:51:37,0.99,12,,,,,,
20:51:38,0.99,12,8,,0,4,0,0
20:51:39,0.99,12,,,,,,
20:51:40,0.99,12,,,,,,
20:51:41,0.99,12,,,,,,
20:51:42,0.99,12,,,,,,
20:51:43,0.99,12,8,,0,4,0,0
20:51:44,0.99,12,,,,,,
20:51:45,0.99,12,,,,,,
20:51:46,0.99,12,,,,,,
20:51:47,0.99,12,,,,,,
20:51:48,0.99,12,8,,0,4,0,0
20:51:49,0.99,12,,,,,,
20:51:50,0.99,12,,,,,,
20:51:51,0.99,12,,,,,,
20:51:52,0.99,12,,,,,,
20:51:53,0.99,12,8,,0,4,0,0
20:51:54,0.99,12,,,,,,
20:51:55,0.99,12,,,,,,
20:51:56,0.99,12,,,,,,
20:51:57,0.99,12,,,,,,
20:51:58,0.99,12,8,,0,4,0,0
20:51:59,0.99,12,,,,,,
20:52:00,0.99,12,,,,,,
20:52:01,0.99,12,,,,,,
20:52:02,0.99,12,,,,,,
20:52:03,0.99,12,8,,0,4,0,0
20:52:04,0.99,12,,,,,,
20:52:05,0.99,12,,,,,,
20:52:06,0.99,12,,,,,,
20:52:07,0.99,12,,,,,,
20:52:08,0.99,12,8,,0,4,0,0
20:52:09,0.99,12,,,,,,
20:52:10,0.99,12,,,,,,
20:52:11,0.99,12,,,,,,
20:52:12,0.99,12,,,,,,
20:52:13,0.99,12,8,,0,4,0,0
20:52:14,0.99,12,,,,,,
20:52:15,0.99,12,,,,,,
20:52:16,0.99,12,,,,,,
20:52:17,0.99,12,,,,,,
20:52:18,0.99,12,8,,0,4,0,0
20:52:19,0.99,12,,,,,,
20:52:20,0.99,12,,,,,,
20:52:21,0.99,12,,,,,,
20:52:22,0.99,12,,,,,,
20:52:23,0.99,12,8,,0,4,0,0
20:52:24,0.99,12,,,,,,
20:52:25,0.99,12,,,,,,
20:52:26,0.99,12,,,,,,
20:52:27,0.99,12,,,,,,
20:52:28,0.99,12,8,,0,4,0,0
20:52:29,0.99,12,,,,,,
20:52:30,0.99,12,,,,,,
20:52:31,0.99,12,,,,,,
20:52:32,0.99,12,,,,,,
20:52:33,0.99,12,8,,0,4,0,0
20:52:34,1.07,11,,,,,,
20:52:35,1.07,11,,,,,,
20:52:36,1.07,11,,,,,,
20:52:37,1.07,11,,,,,,
20:52:38,1.07,11,8,,0,4,0,0
20:52:39,0.99,12,,,,,,
20:52:40,0.99,12,,,,,,
20:52:41,0.99,12,,,,,,
20:52:42,0.99,12,,,,,,
20:52:43,0.99,12,8,,0,4,0,0
20:52:44,1.07,11,,,,,,
20:52:45,1.07,11,,,,,,
20:52:46,1.07,11,,,,,,
20:52:47,1.07,11,,,,,,
20:52:48,1.07,11,8,,0,4,0,0
20:52:49,1.07,11,,,,,,
20:52:50,1.07,11,,,,,,
20:52:51,1.07,11,,,,,,
20:52:52,1.07,11,,,,,,
20:52:53,1.07,11,8,,0,4,0,0
20:52:54,1.07,11,,,,,,
20:52:55,1.07,11,,,,,,
20:52:56,1.07,11,,,,,,
20:52:57,1.07,11,,,,,,
20:52:58,1.07,11,8,,0,4,0,0
20:52:59,1.07,11,,,,,,
20:53:00,1.07,11,,,,,,
20:53:01,1.07,11,,,,,,
20:53:02,1.07,11,,,,,,
20:53:03,1.07,11,8,,0,4,0,0
20:53:04,1.07,11,,,,,,
20:53:05,1.07,11,,,,,,
20:53:06,1.07,11,,,,,,
20:53:07,0.99,12,,,,,,
20:53:08,0.99,12,8,,0,4,0,0
20:53:09,1.05,11,,,,,,
20:53:10,1.05,11,,,,,,
20:53:11,1.05,11,,,,,,
20:53:12,1.05,11,,,,,,
20:53:13,1.05,11,8,,0,4,0,0
20:53:14,1.05,11,,,,,,
20:53:15,1.05,11,,,,,,
20:53:16,1.05,11,,,,,,
20:53:17,1.05,11,,,,,,
20:53:18,1.05,11,8,,0,4,0,0
20:53:19,1.05,11,,,,,,
20:53:20,1.05,11,,,,,,
20:53:21,1.05,11,,,,,,
20:53:22,1.05,11,,,,,,
20:53:23,1.05,11,8,,0,4,0,0
20:53:24,1.05,11,,,,,,
20:53:25,1.05,11,,,,,,
20:53:26,1.05,11,,,,,,
20:53:27,1.05,11,,,,,,
20:53:28,1.05,11,8,,0,4,0,0
20:53:29,1.05,11,,,,,,
20:53:30,1.05,11,,,,,,
20:53:31,1.05,11,,,,,,
20:53:32,1.05,11,,,,,,
20:53:33,1.05,11,8,,0,4,0,0
20:53:34,1.05,11,,,,,,
20:53:35,1.05,11,,,,,,
20:53:36,1.05,11,,,,,,
20:53:37,1.05,11,,,,,,
20:53:38,1.05,11,8,,0,4,0,0
20:53:39,1.05,11,,,,,,
20:53:40,0.99,12,,,,,,
20:53:41,0.98,12,,,,,,
20:53:42,0.99,12,,,,,,
20:53:43,0.98,12,8,,0,4,0,0
20:53:44,0.98,12,,,,,,
20:53:45,1.05,11,,,,,,
20:53:46,1.05,11,,,,,,
20:53:47,1.05,11,,,,,,
20:53:48,1.05,11,8,,0,4,0,0
20:53:49,1.05,11,,,,,,
20:53:50,1.05,11,,,,,,
20:53:51,1.05,11,,,,,,
20:53:52,1.05,11,,,,,,
20:53:53,1.05,11,8,,0,4,0,0
20:53:54,1.05,11,,,,,,
20:53:55,1.05,11,,,,,,
20:53:56,1.05,11,,,,,,
20:53:57,1.05,11,,,,,,
20:53:58,1.05,11,8,,0,4,0,0
20:53:59,1.05,11,,,,,,
20:54:00,1.04,11,,,,,,
20:54:01,1.04,11,,,,,,
20:54:02,1.04,11,,,,,,
20:54:03,1.05,11,8,,0,4,0,0
20:54:04,1.04,11,,,,,,
20:54:05,1.04,11,,,,,,
20:54:06,1.04,11,,,,,,
20:54:07,1.04,11,,,,,,
20:54:08,1.04,11,9,,0,1,0,0
20:54:09,0.98,12,,,,,,
20:54:10,0.98,12,,,,,,
20:54:11,1.08,11,,,,,,
20:54:12,1.08,11,,,,,,
20:54:13,1.08,11,8,,0,4,0,0
20:54:14,1.08,11,,,,,,
20:54:15,1.08,11,,,,,,
20:54:16,1.08,11,,,,,,
20:54:17,1.08,11,,,,,,
20:54:18,1.08,11,8,,0,4,0,0
20:54:19,1.08,11,,,,,,
20:54:20,1.08,11,,,,,,
20:54:21,1.08,11,,,,,,
20:54:22,1.08,11,,,,,,
20:54:23,1.08,11,8,,0,4,0,0
20:54:24,1.08,11,,,,,,
20:54:25,1.08,11,,,,,,
20:54:26,0.98,12,,,,,,
20:54:27,0.98,12,,,,,,
20:54:28,0.98,12,8,,0,4,0,0
20:54:29,0.98,12,,,,,,
20:54:30,0.98,12,,,,,,
20:54:31,0.98,12,,,,,,
20:54:32,0.98,12,,,,,,
20:54:33,0.98,12,8,,0,4,0,0
20:54:34,0.98,12,,,,,,
20:54:35,0.98,12,,,,,,
20:54:36,0.98,12,,,,,,
20:54:37,0.98,12,,,,,,
20:54:38,0.98,12,8,,0,4,0,0
20:54:39,0.98,12,,,,,,
20:54:40,0.98,12,,,,,,
20:54:41,0.98,12,,,,,,
20:54:42,0.98,12,,,,,,
20:54:43,0.98,12,8,,0,4,0,0
20:54:44,0.98,12,,,,,,
20:54:45,0.98,12,,,,,,
20:54:46,0.98,12,,,,,,
20:54:47,0.98,12,,,,,,
20:54:48,0.98,12,8,,0,4,0,0
20:54:49,0.98,12,,,,,,
20:54:50,0.98,12,,,,,,
20:54:51,0.98,12,,,,,,
20:54:52,0.98,12,,,,,,
20:54:53,0.98,12,8,,0,4,0,0
20:54:54,0.98,12,,,,,,
20:54:55,1.06,11,,,,,,
20:54:56,1.06,11,,,,,,
20:54:57,1.06,11,,,,,,
20:54:58,1.06,11,8,,0,4,0,0
20:54:59,1.06,11,,,,,,
20:55:00,0.98,12,,,,,,
20:55:01,0.98,12,,,,,,
20:55:02,0.98,12,,,,,,
20:55:03,0.98,12,8,,0,4,0,0
20:55:04,0.98,12,,,,,,
20:55:05,0.98,12,,,,,,
20:55:06,0.98,12,,,,,,
20:55:07,0.98,12,,,,,,
20:55:08,0.98,12,8,,0,4,0,0
20:55:09,0.98,12,,,,,,
20:55:10,0.98,12,,,,,,
20:55:11,0.98,12,,,,,,
20:55:12,0.98,12,,,,,,
20:55:13,0.98,12,8,,0,4,0,0
20:55:14,0.98,12,,,,,,
20:55:15,0.98,12,,,,,,
20:55:16,0.98,12,,,,,,
20:55:17,0.98,12,,,,,,
20:55:18,0.98,12,8,,0,4,0,0
20:55:19,0.98,12,,,,,,
20:55:20,0.98,12,,,,,,
20:55:21,1.06,11,,,,,,
20:55:22,1.06,11,,,,,,
20:55:23,1.06,11,8,,0,4,0,0
20:55:24,1.06,11,,,,,,
20:55:25,1.06,11,,,,,,
20:55:26,1.06,11,,,,,,
20:55:27,1.06,11,,,,,,
20:55:28,1.06,11,8,,0,4,0,0
20:55:29,1.06,11,,,,,,
20:55:30,1.06,11,,,,,,
20:55:31,1.06,11,,,,,,
